"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68"
0.025615867162494147,1.834265124609797e-6,2.428741395216024e-8,1.540080534853219e-10,5.672503394538068e-13,1.3688393287077146e-15,2.2907676090218746e-18,2.735678861238043e-21,1.1193218892779572e-24,6.7004471074785e-27,6.273975015072752e-30,6.863683554534675e-30,1.23637888628919e-32,2.1757542955930971e-32,1.0631445026206107e-35,8.782772498614669e-36,7.443860471591626e-39,1.438588457516468e-38,1.7932609031276627e-42,2.6064408298652613e-42,2.8470103895456206e-44,3.362465717571006e-44,2.6550306124850848e-48,1.6994172226546864e-49,3.1736320738909894e-47,6.252975523433921e-47,8.214868094464388e-51,3.1150186476594284e-52,2.906767915253275e-50,4.790622109597364e-50,3.3963000045141913e-53,4.8785413967307015e-51,1.8234331304890423e-53,5.1064473296307195e-53,8.610094109084636e-57,3.369407244034345e-54,6.252876416668077e-57,9.418170936515817e-57,1.7763845130287422e-60,5.2414572684328654e-58,2.311065097996756e-58,2.2701492438628174e-58,3.2651012973258547e-62,1.3390511405519732e-58,1.2852847457145398e-62,1.4685776370938065e-63,0.0,2.6765270766379684e-68,1.3297521154050076e-61,3.7868452227025414e-61,2.183658259793692e-68,2.137862479139467e-61,1.8684161178390807e-65,1.0139703711847463e-64,1.789997688929219e-68,4.316372213814971e-71,6.67769151803237e-65,1.2912142275011808e-64,1.7367410888268152e-71,6.229969561911209e-65,1.0018754156016856e-67,1.793605785592108e-67,1.7880250818593088e-70,8.028667259303915e-74,3.125763978954944e-68,1.1076740062889574e-67,8.462018683835818e-71,2.0496017937964525e-68
0.0435980263214,1.8550069260259393e-5,1.5465067285726874e-6,7.284498220687843e-8,1.1812112578338176e-9,6.849940877538385e-12,2.3851732871930718e-14,6.512678451372989e-17,9.451560512062559e-20,3.85168899684497e-22,5.519976491980138e-25,9.57415066746819e-26,3.362817953194526e-28,6.622378125863905e-28,4.1675897101212645e-31,3.907595875794439e-31,6.25068936996896e-34,1.3682934709817993e-33,3.897931520725494e-37,6.7487380722669294e-37,1.1854789784615311e-39,1.8475041650348736e-39,6.580560437902756e-42,4.82029585673117e-40,2.298212505531827e-42,4.0535757309039976e-42,4.976242082061535e-45,3.595097787606524e-43,2.6797988465927235e-45,4.544371922593322e-45,1.3100309018720474e-47,2.077109068713145e-45,3.1624437093533755e-48,1.0460061225491711e-47,4.618979461347056e-51,6.836810351517428e-49,2.0913633623011644e-51,3.718385750045008e-51,9.121209943831139e-54,1.413749374666179e-52,4.954286536188713e-55,8.259914407747921e-55,9.064969606858088e-57,5.021775044597006e-55,1.490297119851536e-56,2.2473259277841835e-56,2.8743591080213505e-57,4.061037855624049e-60,7.630058248585475e-57,1.7662599061335363e-56,1.3642272232605575e-58,1.2466530516813795e-56,4.972946141301554e-59,2.0455205829820828e-58,1.1186700382552978e-60,8.943937930941525e-61,7.927824239766278e-60,1.2845293930852992e-59,1.226774133602391e-61,1.1420134540760972e-59,7.737986759309247e-62,1.566580167302746e-61,9.257368561540072e-64,4.2082784496404917e-60,9.9331367706791e-63,3.3861511497328768e-62,2.9610994417705757e-65,3.860707739818144e-63
0.04823398820256474,4.1276478540648814e-5,7.172523472123637e-6,6.691966037734769e-7,3.671710557479168e-8,1.621958838533517e-9,2.3578798174196316e-11,1.3222874741656646e-13,3.373908442141254e-16,6.612655223601956e-18,1.8992723444852955e-20,3.50568827022836e-22,7.559674539145837e-25,2.534510694877231e-25,4.01191921769865e-28,3.4176227723449827e-28,1.3590860869716668e-30,3.152820725196646e-30,1.1685380452462162e-33,2.108353003263035e-33,3.560744845544489e-36,7.11803277636727e-36,1.3237278548250072e-39,5.952689974552479e-40,7.033937132928639e-43,1.5467149816912195e-42,1.0906952477893354e-42,7.19914133337767e-44,2.3606271849467684e-43,3.612151993695036e-43,1.968583473639012e-44,1.8210352325523362e-43,3.1797170498381076e-45,1.2112569638912435e-44,9.797655385512131e-48,2.0051780659187246e-46,3.1806549813453846e-48,5.825216691789305e-48,2.617687388900177e-50,4.464579676259282e-48,2.5102086160999208e-51,3.514845933051459e-51,8.805486742294444e-54,2.1043113249696468e-51,2.995616922691069e-54,7.451496944163824e-54,8.091745928546255e-57,4.9406462162324025e-52,2.2812324486536976e-55,2.6119873666587674e-55,1.563606592752234e-59,1.5684282924318659e-55,8.88180076282137e-61,6.991818289533998e-64,1.562476896273154e-58,1.0908588966763386e-55,1.0528179848640475e-60,3.401423058613803e-60,3.4971958892814187e-59,7.059855215612589e-63,1.7431424452002765e-59,3.3572786251877864e-59,1.2547915475297302e-60,1.1331120403172428e-60,4.4969755500963725e-63,3.24867914583399e-63,3.885227233057526e-62,8.592434249639461e-64
0.049544554686960916,7.052108591527163e-5,2.2028083055720382e-5,3.7069931665093847e-6,3.839411827990969e-7,2.8286198871684934e-8,1.267992434714357e-9,7.092948707199466e-11,2.0752568575501656e-13,3.336249370375444e-15,1.3037176896284815e-17,2.7545805345143826e-19,1.2725118392373896e-21,7.425498344637762e-23,3.088442802609308e-24,8.136581009657319e-27,5.985763366070387e-28,7.992886676004573e-28,1.028503083043745e-30,1.830705776260487e-30,1.546532536199513e-32,2.9929958783030854e-32,7.179373718737203e-36,1.1165116253308924e-35,8.731860793515633e-38,1.871888733669747e-37,1.9035890812559708e-40,2.631105191647801e-41,1.2498409550076311e-40,2.4156091316979455e-40,1.0568050235106704e-44,1.1715950256303604e-40,9.901093350174933e-45,1.6699777751209174e-44,2.1720728671684056e-48,1.7640615381286688e-44,9.31971796777216e-50,1.426864920629552e-48,3.4533895565777023e-47,4.354991760621257e-51,3.2783285857101026e-50,4.083644275533045e-50,1.6646138298254414e-50,2.1412805469227395e-50,5.033347393508319e-51,1.4046118878732837e-50,4.1337440241042615e-52,1.0139589842863418e-50,2.0803257705087216e-54,2.8514235559174605e-54,4.6103832586785535e-53,2.698584390785937e-54,1.2986098735809979e-53,7.932070970922118e-53,8.469932005476312e-56,6.317640720025012e-55,7.567554798326183e-57,2.115615861965248e-57,2.7278102999239703e-56,4.4517140982349435e-57,1.85201629162859e-56,4.439134022454467e-56,1.71500426299777e-63,5.887439342570783e-58,1.6613230659169546e-57,8.888862599947237e-57,2.5863088888903546e-61,4.813507155587371e-59
0.049579043779591804,9.814006618479935e-5,4.7846059660243694e-5,1.2968211973146918e-5,2.1875400580070897e-6,2.5113516763580496e-7,2.073469299148743e-8,1.3788118987835816e-9,3.0512987248266974e-12,2.2561074032484368e-13,4.52425567445068e-15,6.444389838661858e-17,5.027205652014994e-19,8.185758270318436e-21,7.608131437585244e-22,2.3992287701805813e-24,1.2671264762365618e-25,1.2627768819700507e-28,2.0309888475145698e-29,9.492195611676737e-32,9.932914556549087e-31,1.7915709184266783e-30,5.273593812489592e-34,9.090863116015933e-34,1.8628363494161885e-37,1.778993944116468e-37,4.948054977942702e-42,3.048615721116767e-39,1.223208233580012e-40,5.229355092689849e-40,7.645695767473969e-41,1.3973161547354239e-42,1.7163277999117395e-41,4.646786090833142e-41,3.5463485562998404e-44,6.895636068102436e-47,1.98249343521778e-44,3.4146426507393675e-44,4.572306842551109e-48,2.557936181772137e-44,3.0835284794369245e-48,6.050212451613879e-48,3.202231129402108e-50,4.027585010737776e-48,1.335217041717586e-50,1.1020543140070798e-50,9.591912743045544e-51,1.5990156828243465e-52,2.358900549334388e-51,2.656147266326356e-51,1.390094003542709e-53,9.30218610332291e-52,6.446707546126154e-54,6.474595207501392e-54,2.4309513645975462e-58,6.745022366184196e-55,2.1709091887341728e-54,3.4396964129322687e-54,2.4063551943896845e-57,2.2486942788479378e-54,1.3521775639025052e-57,7.37936344920496e-58,2.396925699258165e-56,1.0268685777157434e-54,3.24150216813838e-58,2.4312479071400922e-58,1.2146173519176798e-60,4.837169763510884e-59
0.04932249889149859,0.00012014101027930986,8.302990732019118e-5,3.35623542432515e-5,8.583933320904002e-6,1.4945184200542884e-6,1.8775452538838824e-7,1.924540953656786e-8,3.9232217691905e-11,4.257483845998196e-12,1.5622075746956119e-13,1.444984302488816e-15,4.719288119627191e-17,4.169222514610268e-19,5.047568129700336e-20,2.255833061564093e-22,1.1904664135954553e-23,3.0139236014166e-26,2.714709659378115e-27,4.926472389273955e-30,4.748442177034246e-31,1.615767292139566e-30,1.948518086095793e-36,6.890719145252555e-34,8.16093198782572e-35,3.1124924568047703e-37,4.5625016003988767e-38,1.172222264399672e-37,5.816943616874198e-39,2.6047976639243875e-38,2.211728826695947e-40,4.2964579974406766e-41,3.3179931908993455e-42,4.113728993782647e-42,1.5682836113771866e-43,9.917495184884229e-45,9.632073993198563e-47,8.838256629045262e-47,4.563525311830848e-50,1.839112174645641e-42,1.7386700493367015e-48,3.538910893659925e-48,1.2649227309316645e-49,1.37885843020528e-46,3.522927276250364e-48,8.38160923070706e-48,5.774673451315051e-50,6.236095195552056e-51,7.062370746496872e-52,8.40068286065658e-52,5.745157120385509e-53,6.028865010722629e-50,6.759514646035022e-52,3.5521130681466786e-51,1.5476702368627386e-57,5.150658458981882e-53,1.1676315679848426e-54,3.686708442051307e-54,3.277227499977496e-56,8.741798194583205e-53,3.7314732399345695e-54,6.95575003193555e-54,1.469730591195223e-55,6.354618001765335e-53,6.060983323282339e-55,2.663072300333174e-54,2.6855870696760167e-58,6.222677144368609e-61
0.04872628704199239,0.00013777179649279478,0.00013428908846833064,8.488066765444594e-5,3.536459989197895e-5,1.0170623238518378e-5,2.116833346288596e-6,3.7710577853723854e-7,5.689465526973668e-10,1.1214413952137525e-10,5.717727484968959e-12,4.894743543665325e-14,2.947287869227568e-15,2.1021342646599075e-17,4.199540331299838e-18,2.8048168047619746e-20,1.3049658479444135e-21,4.15903561545104e-24,4.094016322547853e-25,7.302999318046078e-28,1.0837896848688588e-28,9.88864451605455e-31,2.0273479876639404e-32,7.099908708236196e-34,1.366220980586584e-34,3.720645547642575e-37,1.0399901205000547e-37,7.43855579319208e-38,3.8834342884121677e-38,3.743581471254502e-38,3.802844952893876e-39,1.1529017905155838e-41,1.7084311624580016e-41,8.635593809826729e-42,3.015347316252745e-42,4.186007296614793e-45,1.3297617206866856e-45,2.6747986781074555e-45,1.2857714484955893e-50,1.7126394286258493e-42,6.152092722826486e-48,1.246145882789808e-47,2.3013594113890053e-48,9.912313141168635e-47,3.3669246226578064e-47,1.3710323657970958e-47,1.252841005281789e-48,3.070980530967407e-51,2.650765008781857e-51,2.6420911062588002e-51,1.1577795529391303e-51,1.3725758737300432e-50,4.48755651928654e-51,4.800916392460089e-56,7.091752530744374e-57,2.8106509107382906e-53,9.9992660988596e-54,4.4413508067399556e-54,4.937940655607539e-55,1.349161186962221e-55,1.4483359246965623e-53,2.3428489045463e-56,8.041120662713062e-55,1.8582518321877444e-52,9.922922900113717e-54,1.7970952152675682e-53,9.633965671369058e-58,6.3231827618231506e-58
0.047037674270759396,0.0001423243512777285,0.00018066694026014175,0.00018130662190195623,0.0001348112846394256,7.307306459014567e-5,2.9310809606341293e-5,1.1514557271841938e-5,9.036733059885965e-9,3.6673210500119416e-9,2.967371951051867e-10,1.6750950999674912e-12,2.721385469931935e-13,9.297431787529947e-16,3.2861608974999895e-16,7.423934282857733e-18,1.2489910660342424e-19,1.1887618982689457e-21,4.3175203859611015e-23,1.2985462078782925e-25,1.5517273603309227e-26,1.8733894421385536e-29,4.605044893989082e-30,6.517190871543238e-33,1.405924900698305e-33,1.1884787982640719e-36,9.43018123241025e-37,3.246078684538592e-38,1.3129929142233098e-38,3.3202391322811275e-38,1.7977869267946763e-38,1.7281517264743983e-43,8.598842628232641e-44,3.853847600580538e-42,8.562787067061074e-42,2.7293388239306982e-42,1.3828765695762225e-45,1.6108687543159944e-45,9.135414182547819e-47,1.6532324105951287e-42,1.6344219379650796e-47,5.2065924627068244e-48,2.980531895744879e-48,1.352287247902914e-46,5.700548642588036e-47,2.5517831827080966e-47,5.170246015536423e-48,6.078753382646991e-52,1.2992879973052853e-52,1.1700049165459659e-52,1.1611116494869021e-51,1.4844569576378667e-51,5.503631542843992e-51,6.876889735307015e-52,2.7590136193355175e-52,2.871535292355229e-56,1.0458334683026693e-53,7.491710851130459e-54,1.9221626142887828e-54,2.9863975076064632e-55,2.4752462509059475e-55,1.4069798215044216e-55,9.526632555797531e-56,2.138895241970192e-52,4.309788976392365e-53,3.342939401610001e-53,3.6204731529550395e-57,8.44529146985156e-58
0.04241536394307024,0.00013000291771522347,0.00017769931318204697,0.00022460502408239242,0.0002557148522102979,0.00024777463883548893,0.00019516295074085535,0.0002196910031331717,7.434425242864466e-8,5.113057762792805e-8,7.0022009382053755e-9,1.4743480877528723e-11,8.250189030289535e-12,8.802032664427562e-15,5.206725993095457e-15,8.612695383115602e-16,2.2341191427003663e-18,2.0454560082620975e-19,6.976741171206212e-22,2.7061341179393375e-23,1.9966576218935736e-25,2.5457320060828704e-27,5.871854316888157e-29,2.0108075898647774e-31,1.7369146042594575e-32,6.003302248944043e-34,7.884478101236284e-37,1.707952299825439e-36,4.807590559666854e-37,8.492766862859877e-38,4.8585369290303305e-39,1.3921318593933846e-38,4.2509350948330706e-40,2.57630004360976e-43,9.827870554376767e-44,1.1703140163533606e-44,7.681321393163321e-46,1.6561189798561567e-45,1.8055850580945396e-48,5.117809811256877e-43,4.990653934838884e-48,5.63543396110793e-48,5.0427584442780104e-49,1.569168791188106e-48,8.446294971157027e-47,6.418662307952193e-47,2.787806521273933e-47,2.8054974236469084e-49,2.3346571652037555e-50,2.648330713857378e-52,4.357458803721878e-53,7.528986436753211e-54,5.344139248528487e-53,8.327654600601343e-53,2.5424135934160103e-52,6.176790617388481e-52,6.499417947576803e-52,3.308075713353388e-52,3.665052977863838e-54,2.735058254089135e-56,1.8278916190485676e-56,1.6797426325411677e-56,2.104636870583044e-56,8.215292947392996e-53,8.689487983157833e-53,6.812816814930998e-53,6.769130649760567e-56,2.3388987220372322e-57
0.035976956783830324,0.00011071618185538171,0.00015259786272128206,0.00019850064738064028,0.0002479201389166544,0.00029464166281813566,0.00032196566737436916,0.0009096539409582788,2.1575695062311497e-7,1.6954053829239896e-7,3.590468790350141e-8,2.6754724736941532e-11,2.774964604423674e-11,1.3263849944631014e-14,1.1862860643776891e-14,6.935781552859819e-15,5.620039252789937e-18,2.0358407115123444e-18,1.8455637606251215e-21,3.644329378903423e-22,4.8009695531889995e-25,4.6977277473999894e-26,1.1596722219213038e-28,4.57968828043438e-30,2.8016579892245904e-32,2.2447492475463133e-44,9.796166763605736e-44,9.209632848693277e-40,7.71908831946571e-39,1.8643930952396575e-38,1.2790683203371723e-38,1.2923257096380864e-38,1.1258155730429074e-38,3.372700345644772e-42,3.183618489294921e-42,7.0075469952483726e-43,1.2214635797265844e-43,3.3675988360982576e-45,1.064707521989532e-45,1.3964779092020946e-45,9.720446843129303e-46,4.031943426770826e-46,3.098171524835489e-48,2.9794785148624863e-48,2.0959220313556723e-48,2.3798967917822723e-47,6.931023276606731e-47,3.175953240217272e-51,8.735621089547274e-52,1.2313710782899164e-51,1.6219797694781516e-51,2.146552400781198e-51,2.4443106827266804e-51,2.1003061645261467e-51,1.5671960458906956e-51,8.262352068038592e-52,2.1395923157693713e-52,6.029176788972243e-53,1.6244075694617004e-52,2.6369462504557777e-52,1.0440743115656068e-52,3.629918599600952e-55,3.65471366194161e-55,2.976472332162413e-55,2.0217995466172538e-53,1.058546424707645e-52,1.1853167137407479e-56,1.020018607137227e-56
0.02910144279373228,8.968074170123382e-5,0.00012386704613336555,0.00016185664232416702,0.0002047472696364643,0.00025322040833506977,0.00030547456835889524,0.001874783479995356,3.978252067855719e-7,3.2951980944578476e-7,1.2177216942087364e-7,5.256766701544915e-11,4.2762360143324804e-11,1.4417611330129776e-14,1.4769072615182442e-14,1.635035488675445e-14,7.20977194965729e-18,5.400270840219948e-18,2.5687371977214973e-21,1.1748352479643403e-21,7.074098689747994e-25,1.9015181598132375e-25,1.6968830846951747e-28,2.3777946416061923e-29,3.665912829506232e-32,4.665478699052866e-45,3.4417716646955814e-46,3.1630995006077054e-45,9.069175676348239e-45,6.569370837790228e-44,1.2506887119631688e-39,1.5492566036473254e-38,2.9236489907478455e-38,8.891558626029045e-42,8.659181883959428e-42,2.42353483839086e-42,1.4840999721328205e-42,4.94545702809915e-45,3.0147848671704273e-46,2.4490006725096554e-46,2.040880182873444e-46,7.32418189895829e-46,9.453125920750181e-46,9.688714831493593e-46,4.659013868042541e-46,4.950645849817759e-47,6.368213407489663e-47,3.550660799744621e-48,2.1365074978431603e-48,9.579863787976362e-49,6.687221949945329e-50,5.1445658996813906e-52,6.21384463553798e-52,7.241429037610472e-52,1.1271745642502376e-51,1.731560796583597e-51,2.054146287498982e-51,2.415940691175305e-51,2.0049441452501547e-51,1.610100922972818e-51,1.061398053198416e-51,4.918856645176357e-52,1.473521446980462e-52,1.6510534952040016e-55,2.0616035252342268e-55,6.6039618371788545e-53,3.5906474024972555e-55,9.1439651309894e-55
0.022772938091956,7.021881423496677e-5,9.701524375530966e-5,0.0001268668780828586,0.00016078696221308018,0.00019995341135760708,0.00024554456950193,0.002816858194301842,5.85935982304945e-7,5.003414429980709e-7,3.2498939687685897e-7,1.1285328868902491e-10,6.565442032089716e-11,2.2674405223920795e-14,2.2935619852206784e-14,2.3854106354234963e-14,9.174954175517785e-18,8.687883041414475e-18,3.2111145875342117e-21,2.1753698985401986e-21,9.257064794523684e-25,4.136165207997851e-25,2.2990176276756843e-28,6.195543040902302e-29,4.8013006294000534e-32,1.1550800782886865e-49,3.0367352733040356e-49,2.1821413445342717e-45,5.014812073915387e-46,8.795814582096855e-46,3.727341406423161e-45,5.205797550345287e-40,3.478470333795402e-38,8.518213053885596e-42,1.6998498746868313e-41,3.9435154899012365e-42,5.544973968489854e-42,5.751840077874301e-45,6.649229345509847e-47,2.113578143437851e-46,2.5591401056530447e-46,2.261424559345579e-46,7.783867568003459e-47,5.443683725136052e-46,1.2874666766137763e-45,7.511820590267672e-46,4.533109343247792e-46,1.7855062117755558e-48,2.684579381321057e-48,4.1002290404819254e-48,3.033979594549133e-48,2.0094048227285538e-48,8.417311216728315e-52,5.11228312670557e-52,5.1869168721891865e-52,5.250950831281642e-52,4.784486807081557e-52,8.465878560397675e-52,1.0988444643179728e-51,1.8466362181193625e-51,2.68888359336607e-51,2.4306237589051443e-51,2.207102920290146e-51,1.2516423581093609e-51,1.927316980455831e-52,3.363091205035046e-53,1.1971618090767494e-55,1.879739012836317e-54
0.016084740280343988,4.9638731934253584e-5,6.85699164810125e-5,8.966704446881326e-5,0.00011366118347135262,0.0001414418354014757,0.00017410391077427696,0.0038212329620734647,8.243998868155688e-7,7.218041401239855e-7,8.723367875940786e-7,2.7014629783848705e-10,1.7029381834040393e-10,6.020146796362071e-14,6.217979935010572e-14,3.724196964116256e-14,2.0696061675480162e-17,1.4197472755987355e-17,6.235039324135859e-21,4.107706274441738e-21,1.7577736201927484e-24,9.26264253445563e-25,4.419430657795643e-28,1.6728214597105186e-28,9.100921178546737e-32,2.7612377343674773e-47,7.01759068789796e-46,1.5022820598184395e-42,2.5259924563758776e-49,9.400044664034647e-50,8.647200644398247e-47,1.1772015586670414e-45,2.740325388246912e-38,4.5496277946777147e-42,2.485121697335278e-41,2.373291976754851e-42,1.1128238392943241e-41,6.216186996926631e-45,1.3350837285311198e-48,1.8438324822133265e-47,5.909879955763036e-47,2.488073222469849e-46,2.337734270213832e-46,6.614438371802946e-47,4.61477910801263e-46,8.008649587131576e-46,1.7259917614869798e-45,5.019869659026874e-49,2.719695428982985e-49,1.2881484060289238e-48,2.323791828973021e-48,5.057418869687606e-48,5.438451280319436e-48,1.3181378883292673e-51,1.178695378637678e-51,9.236897255133753e-52,1.5340139761766637e-52,4.159975359706308e-52,3.652165606810618e-52,5.012051337081601e-52,4.982712208573825e-52,1.0423901649829225e-51,2.4813828299841865e-51,4.337989685199275e-51,2.423013217532471e-51,1.4109455366445814e-51,6.272953269161522e-55,2.0904783115404618e-54
0.011795831164178849,3.6446282978199185e-5,5.0330544604716685e-5,6.580392486949572e-5,8.340323266510608e-5,0.00010378307268316257,0.000127756617077824,0.004465108517197562,1.0299032746533204e-6,9.174192697024776e-7,1.7070492927170947e-6,5.227846735104308e-10,4.488112350804994e-10,1.5428654448291695e-13,1.5904743538511435e-13,7.529474281833408e-14,6.390153729678178e-17,2.531109547399933e-17,2.063567838962671e-20,7.715801380476346e-21,6.2492276895971825e-24,1.9798570917765375e-24,1.6575320244027606e-27,4.16819724982803e-28,4.155132212876262e-31,1.5414394727323552e-45,6.936817606048111e-43,1.1626767530179823e-42,1.7033728202478675e-42,3.6902186572032786e-46,5.27410946374067e-47,1.7237589896394277e-45,2.464623083103033e-38,3.534014148461542e-42,3.0007072381234257e-41,9.343118408513593e-43,1.347941229555216e-41,7.827929206374478e-45,1.1976922382351276e-49,1.332624594554416e-48,6.721281293046832e-48,9.170215070225475e-47,1.7403525262868395e-46,3.476358666270986e-46,1.169759481310487e-46,3.8688789018209e-46,2.4737386738161684e-45,1.1071378203092332e-48,1.9450679854172534e-50,1.8069588742513082e-49,5.9491614628112024e-49,3.1664527572706286e-48,1.0495539235126786e-47,2.475934560808566e-51,2.935220074741329e-51,1.4267105686034874e-51,3.9252665581209753e-53,2.3703771404375767e-52,3.2885994446580196e-52,7.691197208000204e-52,3.7145512882215693e-53,1.4262487377523112e-52,7.581843177104596e-52,3.332814032467726e-51,3.4726461723823303e-51,4.585865670472076e-51,2.5033192263330624e-54,2.206282538840364e-54
0.008355425713623271,2.5870467697656392e-5,3.570689251514519e-5,4.6669876089578646e-5,5.913988027290862e-5,7.358085674795731e-5,9.05695075035819e-5,0.004980305897611248,1.2756155468135328e-6,1.1567772754456976e-6,3.1692003083859048e-6,1.0227335663034465e-9,1.2574832797210067e-9,4.368594611941265e-13,4.401298052291588e-13,2.374872607447688e-13,2.627833536189957e-16,7.141378521084435e-17,1.1867928326308884e-19,2.0108238638402406e-20,5.0372335946489053e-23,5.4987672979140916e-24,1.8231084760820437e-26,1.3416114576865173e-27,6.442748826965901e-30,7.077829856458151e-49,1.6215687442903974e-33,2.5881117643437118e-45,3.912338617532859e-37,2.6956025178182434e-45,6.517860635503903e-41,1.281013469564325e-40,2.400286563133914e-38,4.304593911169653e-42,3.6420265548283594e-41,3.2959049854319837e-43,1.4374636210441877e-41,4.0084365797113564e-44,1.0325427639078025e-45,8.055723426094899e-48,1.107005111007608e-48,2.3428252170341977e-47,7.213628989199375e-47,5.533384684701562e-46,2.7385649982567303e-47,1.384856964704154e-46,2.8136418125178783e-45,2.1110740628053498e-48,4.7179949896062955e-51,1.4554008853491282e-50,8.022363170696313e-50,1.1682183038499104e-48,1.319100810391319e-47,4.297199329660416e-51,6.604769760967372e-51,1.7168233867015684e-51,6.820998888894249e-54,9.041054937299691e-53,1.999297045597889e-52,1.0853979840513635e-51,2.1752722799963585e-54,8.745582432552033e-54,1.1523483374680906e-52,1.4508683515161896e-51,2.6213582884074218e-51,8.128753817991425e-51,6.457154610405134e-54,2.2841128280826954e-54
0.005848507067451111,1.8171658119609417e-5,2.505965924076167e-5,3.273783893234703e-5,4.1472868846293054e-5,5.158983182760649e-5,6.349278588735128e-5,0.005353614619529187,1.579083710292801e-6,1.4579935531914477e-6,5.5068111903499615e-6,1.9833119838102714e-9,3.3621631332064147e-9,1.2596484665161484e-12,1.227611522196981e-12,8.994371777015758e-13,1.1559216443163305e-15,3.1683969697145766e-16,7.9899678928815e-19,8.797929610474479e-20,5.242939372656141e-22,2.3319378692627967e-23,2.887140687205501e-25,6.0569294915254584e-27,1.5599461790716258e-28,9.247556987663456e-32,7.133316267380484e-32,3.857940524579407e-44,3.467493396507305e-35,1.1405839037224857e-44,2.090404068989571e-39,1.1344354248554495e-39,2.5293214389759986e-38,2.7479502536722045e-39,4.607779406653713e-41,1.0506394798529919e-42,1.499176077054718e-41,1.1494732962000401e-42,6.604088846542693e-45,2.210013181644777e-46,3.078218612672384e-47,8.278537455239859e-47,1.6078923874817507e-47,1.3679397020992913e-45,4.3698697153181104e-47,1.9366626849429894e-46,2.916152635512709e-45,3.6457500270127797e-48,1.2619178854067744e-50,2.6681372534398194e-50,4.6004788596049545e-51,6.3295738489109765e-49,1.4096274594833543e-47,6.083233237157001e-50,1.2151407008473596e-50,1.887070672010975e-51,5.319365914590849e-54,4.313409876259151e-53,9.150213732624207e-53,1.3055621443467946e-51,1.5668400292166592e-54,4.155880151775044e-56,1.2902946407812804e-53,4.7231401159951474e-52,1.385529442020967e-51,1.0415074488171147e-50,1.2443569085389565e-53,2.3159730047512554e-54
0.004023737151763905,1.2575926379179788e-5,1.7319401436244633e-5,2.260923297045012e-5,2.862951695278977e-5,3.560450821086589e-5,4.381288554844178e-5,0.005622027314044498,1.9925966038002524e-6,1.873349219719275e-6,9.231579626855304e-6,3.925711181577404e-9,8.7293495043411e-9,3.773034555847166e-12,3.5424795454380208e-12,3.5683396912490987e-12,5.342252532697693e-15,1.7714539200423633e-15,5.77532148935026e-18,6.228422211777254e-19,5.9558366632210566e-21,1.8537832882691133e-22,5.063886994665882e-24,5.165846835158382e-26,4.263327549450865e-27,1.2766561381032786e-29,2.9983965770490353e-30,1.884413220533746e-33,1.911918426599863e-33,6.036591506123524e-35,9.948410204085288e-37,8.354340250780055e-42,6.732647323287158e-38,8.401885854707064e-38,8.478202054737157e-41,1.7833324723473108e-41,2.962885635402456e-41,4.357391378766865e-41,1.6223234772637166e-44,5.5126399624587604e-45,7.969260148000217e-46,2.1398665119928173e-45,1.4689552647452527e-47,2.114775149125536e-44,1.0522379126814726e-45,4.2951642310295376e-45,2.7365629063494562e-45,1.1303119462266079e-47,5.186111394668978e-49,1.8817092502159066e-48,2.196182728674086e-52,1.2117688015330875e-47,1.4558636805593966e-47,2.5396565970245435e-48,2.0231773828564193e-50,5.885948982476001e-51,2.1482057331321825e-52,8.823060394534607e-52,1.085122116232614e-55,4.262865745550407e-51,2.5397539001824033e-54,1.3982154157835331e-55,3.1754623071577093e-55,7.60869130707955e-54,5.342945164200753e-52,1.1312153247857785e-50,2.1055554335909796e-53,2.137042699082917e-54
